Date,1540-price,1540-nav,1540-dev,1541-price,1541-nav,1541-dev,1542-price,1542-nav,1542-dev,1543-price,1543-nav,1543-dev
2010/11/19,3660,3632.97,0.74,4480,4467.36,0.28,7230,7224.96,0.07,18600,18582.56,0.09
2010/11/22,3690,3646.78,1.19,4550,4511.95,0.84,7460,7406.12,0.73,19060,18888.55,0.91
2010/11/24,3710,3672.64,1.02,4505,4468.8,0.81,7400,7357,0.58,19000,18642.95,1.92
2010/11/25,3710,3677.58,0.88,4510,4476.68,0.74,7390,7354.88,0.48,18830,18536.62,1.58
2010/11/26,3720,3688.51,0.85,4490,4465.59,0.55,7330,7356.75,-0.36,18790,18520.15,1.46
2010/11/29,3700,3681.39,0.51,4520,4494.21,0.57,7300,7243.67,0.78,18550,18307,1.33
2010/11/30,3710,3687.33,0.61,4500,4480.12,0.44,7380,7300.4,1.09,18850,18683.88,0.89
2010/12/01,3760,3738.18,0.58,4540,4517.9,0.49,7560,7606.4,-0.61,19030,18934.5,0.50
2010/12/02,3785,3761.09,0.64,4635,4647.52,-0.27,7720,7741.88,-0.28,20300,20151.46,0.74
2010/12/03,3765,3735.08,0.80,4675,4644.41,0.66,7740,7705.85,0.44,20600,20447.32,0.75
2010/12/06,3790,3766.86,0.61,4675,4643.08,0.69,8000,7960.73,0.49,20950,20724.16,1.09
2010/12/07,3790,3769.8,0.54,4620,4597.06,0.50,8060,7971.57,1.11,20450,20211.7,1.18
2010/12/08,3775,3753.78,0.57,4590,4581.98,0.18,7850,7812.89,0.47,19990,19747.14,1.23
2010/12/09,3760,3734.76,0.68,4595,4582.87,0.26,7750,7712.05,0.49,19760,19856.4,-0.49
2010/12/10,3760,3737.7,0.60,4585,4558.81,0.57,7830,7790.69,0.50,20180,20193.17,-0.07
2010/12/13,3780,3747.52,0.87,4605,4592.4,0.27,7860,7809.25,0.65,20200,20134.72,0.32
2010/12/14,3785,3760.49,0.65,4635,4616.24,0.41,8000,8019.57,-0.24,20650,20433.58,1.06
2010/12/15,3775,3737.48,1.00,4640,4611.14,0.63,7960,7859.91,1.27,20710,20362.2,1.71
2010/12/16,3765,3742.42,0.60,4625,4625.99,-0.02,7930,7863.78,0.84,20500,20360.68,0.68
2010/12/17,3735,3708.44,0.72,4615,4621.89,-0.15,7870,7851.68,0.23,20210,20145.6,0.32
2010/12/20,3750,3728.25,0.58,4640,4629.54,0.23,7940,7883.21,0.72,20180,20108.11,0.36
2010/12/21,3745,3725.2,0.53,4655,4638.41,0.36,7890,7872.11,0.23,20200,20145.51,0.27
2010/12/22,3760,3735.13,0.67,4705,4685.19,0.42,7890,7879.96,0.13,20470,20447.36,0.11
2010/12/24,3710,3690.12,0.54,4720,4658.03,1.33,7880,7787.98,1.18,20480,20248.72,1.14
2010/12/27,3705,3682.98,0.60,4695,4646.71,1.04,7860,7776.63,1.07,20610,20353.92,1.26
2010/12/28,3710,3680.97,0.79,4685,4657.58,0.59,7830,7775.51,0.70,20820,20541.01,1.36
2010/12/29,3735,3709.86,0.68,4700,4658.46,0.89,8020,7973.79,0.58,21170,20847.84,1.55
2010/12/30,3720,3695.84,0.65,4690,4651.36,0.83,8120,8014.54,1.32,21020,20750.51,1.30
2011/01/04,3760,3734.51,0.68,4740,4693.67,0.99,8170,8075.59,1.17,21270,20904.05,1.75
2011/01/05,3670,3645.67,0.67,4635,4608.77,0.57,7890,7794.4,1.23,20750,20453.64,1.45
2011/01/06,3690,3672.55,0.48,4685,4658.53,0.57,7920,7815.2,1.34,21070,20682.54,1.87
2011/01/07,3680,3664.52,0.42,4700,4651.44,1.04,7830,7666.58,2.13,20650,20267.05,1.89
2011/01/11,3690,3669.32,0.56,4720,4687.89,0.68,7830,7736.95,1.20,20520,20352.74,0.82
2011/01/12,3710,3693.24,0.45,4790,4762.59,0.58,7920,7895.28,0.31,21210,21198.16,0.06
2011/01/13,3720,3697.18,0.62,4840,4825.32,0.30,7890,7869.25,0.26,21900,21706.17,0.89
2011/01/14,3675,3651.24,0.65,4875,4867.1,0.16,7750,7629.95,1.57,21690,21529.19,0.75
2011/01/17,3650,3625.16,0.69,4890,4856.78,0.68,7600,7531.93,0.90,21370,21082.01,1.37
2011/01/18,3640,3619.13,0.58,4865,4830.73,0.71,7580,7535.79,0.59,21350,21075.54,1.30
2011/01/19,3645,3630.06,0.41,4930,4909.41,0.42,7730,7716.05,0.18,21870,21651.35,1.01
2011/01/20,3630,3610.06,0.55,4900,4851.44,1.00,7650,7550.5,1.32,21750,21351.7,1.87
2011/01/21,3610,3588.06,0.61,4875,4852.33,0.47,7320,7253.4,0.92,21450,21434.97,0.07
2011/01/24,3620,3597.9,0.61,4900,4892.92,0.14,7460,7434.41,0.34,22200,21955.98,1.11
2011/01/25,3550,3529.01,0.59,4810,4800.05,0.21,7180,7093.46,1.22,21380,21071.09,1.47
2011/01/26,3540,3516,0.68,4760,4738.11,0.46,7040,7116.27,-1.07,21100,20651.84,2.17
2011/01/27,3575,3545.88,0.82,4800,4807.83,-0.16,7190,7294.53,-1.43,21500,21414.12,0.40
2011/01/28,3505,3487.97,0.49,4760,4738.9,0.45,7050,7074.17,-0.34,21210,21160.38,0.23
2011/01/31,3535,3521.77,0.38,4780,4743.59,0.77,7420,7354.88,0.89,21650,21374.3,1.29
2011/02/01,3545,3518.71,0.75,4820,4772.36,1.00,7380,7412.43,-0.44,21750,21610.55,0.65
2011/02/02,3530,3504.71,0.72,4865,4826.09,0.81,7480,7456.14,0.32,21830,21555.25,1.27
2011/02/03,3530,3494.69,1.01,4870,4837.95,0.66,7470,7414.18,0.75,21710,21390.33,1.49
2011/02/04,3575,3546.5,0.80,4905,4864.77,0.83,7600,7552.51,0.63,21790,21483.52,1.43
2011/02/07,3605,3561.32,1.23,4895,4877.41,0.36,7680,7702.55,-0.29,21780,21521.93,1.20
2011/02/08,3615,3573.25,1.17,4900,4894.26,0.12,7770,7782.1,-0.16,21790,21718.77,0.33
2011/02/09,3645,3610.1,0.97,4960,4956.96,0.06,7930,7962.26,-0.41,22310,22096.98,0.96
2011/02/10,3645,3615.03,0.83,4960,4927.95,0.65,7910,7991.02,-1.01,22300,21919.1,1.74
2011/02/14,3660,3632.8,0.75,4940,4908.59,0.64,7900,7992.49,-1.16,22200,21882.25,1.45
2011/02/15,3690,3662.67,0.75,4970,4955.34,0.30,8070,8198.55,-1.57,22670,22368.09,1.35
2011/02/16,3745,3691.54,1.45,4980,4949.26,0.62,8060,8240.25,-2.19,22900,22473.23,1.90
2011/02/17,3750,3698.47,1.39,4975,4948.16,0.54,8070,8234.14,-1.99,22900,22649.13,1.11
2011/02/18,3745,3701.41,1.18,4940,4942.07,-0.04,8160,8439.2,-3.31,22850,22609.76,1.06
2011/02/21,3760,3725.2,0.93,4985,4958.71,0.53,8630,8788.41,-1.80,23150,22839.47,1.36
2011/02/22,3780,3742.11,1.01,4990,4939.66,1.02,8870,8848.03,0.25,23050,22744.29,1.34
2011/02/23,3760,3711.15,1.32,4885,4801.97,1.73,8800,8554.05,2.88,21950,21401.37,2.56
2011/02/24,3770,3709.11,1.64,4825,4727.1,2.07,8910,8694.36,2.48,21100,20454.12,3.16
2011/02/25,3750,3703.07,1.27,4830,4757.9,1.52,8660,8550.79,1.28,21100,20603.14,2.41
2011/02/28,3755,3704.93,1.35,4870,4809.44,1.26,8810,8712.73,1.12,21400,20932.68,2.23
2011/03/01,3765,3728.81,0.97,4875,4800.32,1.56,8970,8926.62,0.49,21400,21061.33,1.61
2011/03/02,3815,3757.67,1.53,4910,4847.06,1.30,9200,9066.87,1.47,21900,21377.55,2.44
2011/03/03,3805,3744.66,1.61,4930,4838.01,1.90,9230,9008.98,2.45,21850,21494.61,1.65
2011/03/04,3785,3741.62,1.16,4920,4858.83,1.26,9210,9038.7,1.90,21610,21050.01,2.66
2011/03/07,3830,3795.31,0.91,4915,4872.49,0.87,9600,9530.15,0.73,21630,21491.8,0.64
2011/03/08,3835,3769.34,1.74,4830,4799.67,0.63,9590,9348.78,2.58,21000,20524.39,2.32
2011/03/09,3835,3795.21,1.05,4875,4853.37,0.45,9620,9493.01,1.34,21150,21060.7,0.42
2011/03/10,3845,3801.15,1.15,4860,4845.3,0.30,9580,9516.76,0.66,21280,20751.54,2.55
2011/03/11,3800,3775.18,0.66,4760,4781.45,-0.45,9270,9296.55,-0.29,20780,20451.62,1.61
2011/03/14,3800,3758.09,1.12,4640,4614.79,0.55,9270,9227.41,0.46,19610,19769.38,-0.81
2011/03/15,3740,3717.18,0.61,4520,4545.96,-0.57,9180,9217.3,-0.40,18730,18943.64,-1.13
2011/03/16,3670,3630.4,1.09,4380,4375.52,0.10,8820,8833.81,-0.16,18480,18074.1,2.25
2011/03/17,3625,3545.62,2.24,4290,4241.94,1.13,8610,8648.47,-0.44,17920,17529.14,2.23
2011/03/18,3800,3703.08,2.62,4540,4502.86,0.82,9210,9161.12,0.53,19200,18947.45,1.33
2011/03/22,3800,3708.92,2.46,4560,4539.35,0.45,9440,9355.69,0.90,19800,19430.69,1.90
2011/03/23,3785,3704.89,2.16,4550,4518.33,0.70,9430,9384.42,0.49,19530,19172.43,1.87
2011/03/24,3820,3735.74,2.26,4630,4562.07,1.49,9650,9702.9,-0.55,19700,19379.1,1.66
2011/03/25,3800,3727.72,1.94,4580,4543.05,0.81,9800,9742.57,0.59,19690,19465.31,1.15
2011/03/28,3820,3731.57,2.37,4620,4541.78,1.72,9770,9702.28,0.70,19650,19416.3,1.20
2011/03/29,3795,3719.56,2.03,4665,4577.55,1.91,9660,9670.27,-0.11,19840,19422.86,2.15
2011/03/30,3835,3774.34,1.61,4730,4651.17,1.69,9880,9908.09,-0.28,20400,20073.56,1.63
2011/03/31,3865,3783.26,2.16,4790,4708.86,1.72,10040,9983.6,0.56,20460,20065.18,1.97
2011/04/01,3915,3839.02,1.98,4830,4762.51,1.42,10280,10107.75,1.70,21060,20547.12,2.50
2011/04/04,3940,3857.81,2.13,4840,4781.12,1.23,10370,10280.45,0.87,21200,20935.86,1.26
2011/04/05,3975,3885.66,2.30,4885,4839.77,0.93,10660,10476.36,1.75,21660,21261.82,1.87
2011/04/06,4065,3973.3,2.31,4990,4922.32,1.37,10880,10782.74,0.90,22020,21538.01,2.24
2011/04/07,4055,3974.24,2.03,4910,4859.48,1.04,10970,10728.83,2.25,21600,21122.57,2.26
2011/04/08,4090,4002.09,2.20,4910,4913.15,-0.06,11080,10952.6,1.16,21700,21497.28,0.94
2011/04/11,4090,4001.96,2.20,4930,4915.83,0.29,11520,11299.49,1.95,21960,21782.5,0.81
2011/04/12,3995,3920.21,1.91,4795,4792.25,0.06,10850,10759.9,0.84,21260,20795.82,2.23
2011/04/13,4005,3929.13,1.93,4785,4802.11,-0.36,11020,10897.07,1.13,20930,20649.08,1.36
2011/04/14,3985,3920.11,1.66,4775,4786.07,-0.23,11100,11046.21,0.49,20900,20600.86,1.45
2011/04/15,4020,3941.99,1.98,4840,4795.93,0.92,11360,11296.83,0.56,21080,20583.49,2.41
2011/04/18,4025,3947.83,1.95,4815,4761.77,1.12,11570,11448.57,1.06,20700,20256.72,2.19
2011/04/19,4005,3941.8,1.60,4780,4718.85,1.30,11480,11300.11,1.59,19870,19403.42,2.40
2011/04/20,4065,3987.59,1.94,4790,4770.53,0.41,11870,11781.61,0.75,19830,19742.33,0.44
2011/04/21,4040,3962.63,1.95,4830,4759.47,1.48,12230,12042.17,1.56,20470,20030.49,2.19
2011/04/22,4020,3962.58,1.45,4860,4793.23,1.39,12370,12259.94,0.90,20570,20135.53,2.16
2011/04/25,4060,3995.32,1.62,4905,4830.76,1.54,12980,12904.23,0.59,20600,20343.18,1.26
2011/04/26,4000,3937.49,1.59,4790,4735.06,1.16,12170,12024.36,1.21,20090,19747.62,1.73
2011/04/27,4010,3956.37,1.36,4775,4760.85,0.30,12130,11988.35,1.18,20100,19665.58,2.21
2011/04/28,4065,4007.14,1.44,4825,4767.72,1.20,12610,12589.22,0.17,20220,20038.32,0.91
2011/05/02,4090,4065.72,0.60,4870,4812.01,1.21,11750,11702.82,0.40,20500,20316.51,0.90
2011/05/06,3905,3842.43,1.63,4680,4649.48,0.66,9220,9041.26,1.98,18860,18388.64,2.56
2011/05/09,3955,3883.12,1.85,4715,4638.24,1.65,9540,9298.48,2.60,19050,18739.38,1.66
2011/05/10,3955,3897.02,1.49,4700,4636.15,1.38,9830,9766.88,0.65,19050,18848.33,1.07
2011/05/11,4005,3950.76,1.37,4710,4675.84,0.73,10320,10228.26,0.90,19250,19013.96,1.24
2011/05/12,3940,3889.96,1.29,4680,4600.15,1.74,9380,8973.82,4.53,19100,18510.39,3.19
2011/05/13,3950,3903.86,1.18,4635,4581.15,1.18,9030,9133.94,-1.14,18900,18532.83,1.98
2011/05/16,3925,3877.82,1.22,4600,4569.91,0.66,8980,8993.29,-0.15,18780,18352.58,2.33
2011/05/17,3940,3900.68,1.01,4665,4627.5,0.81,8750,8947.4,-2.21,18660,18683.28,-0.12
2011/05/18,3915,3879.72,0.91,4610,4628.4,-0.40,8920,8937.32,-0.19,18980,18832.01,0.79
2011/05/19,3960,3911.54,1.24,4670,4674.05,-0.09,9200,9186.84,0.14,19300,19099.06,1.05
2011/05/20,3960,3924.44,0.91,4675,4660.03,0.32,9150,9241.41,-0.99,19190,19055.87,0.70
2011/05/23,4010,3963.15,1.18,4640,4633.87,0.13,9060,9124.62,-0.71,19160,19073.47,0.45
2011/05/24,4020,3978.04,1.05,4645,4637.74,0.16,9230,9232.9,-0.03,19220,19198.33,0.11
2011/05/25,4030,3995.92,0.85,4665,4655.55,0.20,9500,9565.96,-0.69,19470,19255.57,1.11
2011/05/26,4050,4009.81,1.00,4710,4709.16,0.02,10000,10127.78,-1.26,19560,19674.75,-0.58
2011/05/27,4005,3961.96,1.09,4695,4663.3,0.68,9690,9766.59,-0.78,19800,19574.88,1.15
2011/05/30,4005,3978.75,0.66,4705,4678.92,0.56,9710,9867.6,-1.60,19790,19581.52,1.06
2011/05/31,4035,4006.59,0.71,4725,4732.53,-0.16,9770,9947.03,-1.78,19980,19749.13,1.17
2011/06/01,4030,3996.56,0.84,4780,4776.1,0.08,9720,9976.56,-2.57,20250,20114.76,0.67
2011/06/02,4035,3992.53,1.06,4735,4735.26,-0.01,9500,9637.41,-1.43,20100,19993.13,0.53
2011/06/03,4005,3959.63,1.15,4700,4701.37,-0.03,9230,9333.05,-1.10,19800,19723.49,0.39
2011/06/06,4015,3981.39,0.84,4710,4719.95,-0.21,9390,9484.74,-1.00,20150,20307.25,-0.77
2011/06/07,4015,3977.36,0.95,4680,4686.06,-0.13,9380,9485.6,-1.11,20250,20239.25,0.05
2011/06/08,3990,3950.44,1.00,4670,4687.95,-0.38,9390,9451.65,-0.65,20280,20536.81,-1.25
2011/06/09,3990,3939.44,1.28,4680,4682.88,-0.06,9320,9418.71,-1.05,20550,20543.31,0.03
2011/06/10,3985,3957.31,0.70,4745,4731.47,0.29,9510,9594.53,-0.88,20600,20753.45,-0.74
2011/06/13,3980,3942.24,0.96,4730,4724.21,0.12,9220,9260.07,-0.43,20900,20689.5,1.02
2011/06/14,3950,3919.29,0.78,4700,4667.47,0.70,9040,9063.09,-0.25,20580,20575.81,0.02
2011/06/15,3955,3925.22,0.76,4650,4640.54,0.20,9060,9122.6,-0.69,20600,20305.17,1.45
2011/06/16,3980,3954.04,0.66,4650,4599.7,1.09,9110,9180.13,-0.76,20100,19817.98,1.42
2011/06/17,3980,3944.04,0.91,4605,4583.7,0.46,9100,9129.29,-0.32,19750,19646.69,0.53
2011/06/20,3985,3950.87,0.86,4570,4531.73,0.84,9110,9165.67,-0.61,19350,19082.14,1.40
2011/06/21,3995,3965.75,0.74,4540,4515.74,0.54,9200,9303.72,-1.11,19330,19496.93,-0.86
2011/06/22,4010,3973.67,0.91,4565,4527.56,0.83,9270,9351.3,-0.87,19810,19619.67,0.97
2011/06/23,3995,3980.59,0.36,4535,4467.84,1.50,9270,9300.46,-0.33,19860,19461.29,2.05
2011/06/24,3950,3923.8,0.67,4475,4432.97,0.95,9020,9089.56,-0.77,19600,19304.9,1.53
2011/06/27,3920,3876.86,1.11,4415,4347.22,1.56,8730,8712.37,0.20,19110,18669.84,2.36
2011/06/28,3920,3872.84,1.22,4430,4381.9,1.10,8660,8717.21,-0.66,19200,18727.03,2.53
2011/06/29,3950,3905.64,1.14,4500,4446.4,1.21,8820,8848.31,-0.32,19400,19351.42,0.25
2011/06/30,3940,3887.68,1.35,4525,4456.23,1.54,8960,8982.39,-0.25,19530,19480.11,0.26
2011/07/01,3925,3863.72,1.59,4510,4421.32,2.01,8860,8858.85,0.01,19730,19268.74,2.39
2011/07/04,3910,3864.58,1.18,4520,4471.69,1.08,8770,8817.71,-0.54,19830,19677.51,0.77
2011/07/05,3925,3878.47,1.20,4520,4461.66,1.31,8760,8846.4,-0.98,19660,19565.86,0.48
2011/07/06,3960,3927.19,0.84,4560,4514.2,1.01,9160,9255.68,-1.03,20150,19965.57,0.92
2011/07/07,4005,3976.9,0.71,4560,4504.17,1.24,9290,9391.68,-1.08,20150,20007.82,0.71
2011/07/08,4020,3983.82,0.91,4595,4544.8,1.10,9390,9438.24,-0.51,20350,20360.85,-0.05
2011/07/11,4030,3998.6,0.79,4585,4500.8,1.87,9410,9419.94,-0.11,20360,19978.23,1.91
2011/07/12,4020,3967.71,1.32,4550,4415.28,3.05,9170,9108.7,0.67,19950,19587.57,1.85
2011/07/13,4025,3990.55,0.86,4515,4452.93,1.39,9260,9236.76,0.25,19700,19426.28,1.41
2011/07/14,4030,4013.39,0.41,4570,4490.58,1.77,9630,9761.36,-1.35,19900,19724.71,0.89
2011/07/15,4040,4009.36,0.76,4570,4449.77,2.70,9640,9694.62,-0.56,19800,19511.79,1.48
2011/07/19,4095,4060.92,0.84,4620,4525.86,2.08,10200,10153.18,0.46,19990,20128.62,-0.69
2011/07/20,4050,4021.06,0.72,4615,4507.89,2.38,9820,9851.9,-0.32,20090,19954.41,0.68
2011/07/21,4075,4047.89,0.67,4600,4515.75,1.87,9970,10081.33,-1.10,20150,20028.48,0.61
2011/07/22,4040,3997.08,1.07,4595,4513.68,1.80,9800,9750.24,0.51,20160,20136.31,0.12
2011/07/25,4090,4056.66,0.82,4590,4503.5,1.92,10010,10110.55,-0.99,20100,20166.9,-0.33
2011/07/26,4065,4036.7,0.70,4580,4464.77,2.58,9950,10051.77,-1.01,20200,20144.66,0.27
2011/07/27,4075,4037.65,0.93,4600,4514.33,1.90,10080,10110.25,-0.30,20810,20778.73,0.15
2011/07/28,4045,4017.7,0.68,4560,4459.65,2.25,9920,9951.09,-0.31,20590,20512.23,0.38
2011/07/29,4060,4005.71,1.36,4525,4434.75,2.04,9660,9781,-1.24,20500,20479.06,0.10
2011/08/01,4045,4014.51,0.76,4530,4492.02,0.85,9660,9752.56,-0.95,20800,20818.47,-0.09
2011/08/02,4065,4024.41,1.01,4540,4458.22,1.83,9750,9777.22,-0.28,20430,20536.39,-0.52
2011/08/03,4165,4107.93,1.39,4545,4466.07,1.77,9950,10008.52,-0.58,20360,20485.41,-0.61
2011/08/04,4275,4221.29,1.27,4570,4490.79,1.76,10420,10534.82,-1.09,20100,19983.16,0.58
2011/08/05,4240,4183.44,1.35,4425,4275.47,3.50,9830,9844.31,-0.15,18970,18415.73,3.01
2011/08/08,4325,4267.86,1.34,4395,4289.13,2.47,10000,9939.22,0.61,18500,18087.32,2.28
2011/08/09,4365,4326.5,0.89,4370,4248.39,2.86,9570,9613.26,-0.45,18000,17517.67,2.75
2011/08/10,4340,4304.57,0.82,4430,4327.66,2.36,9390,9288.3,1.09,18890,18373.23,2.81
2011/08/11,4445,4386.1,1.34,4460,4389.08,1.62,9690,9516.62,1.82,18590,18077.3,2.84
2011/08/12,4400,4329.34,1.63,4520,4434.62,1.93,9560,9501.58,0.61,18850,18347.69,2.74
2011/08/15,4325,4280.44,1.04,4515,4429.44,1.93,9670,9595.51,0.78,18950,18626.27,1.74
2011/08/16,4405,4349.03,1.29,4575,4478.95,2.14,9770,9747.34,0.23,18590,18532.66,0.31
2011/08/17,4435,4389.77,1.03,4550,4476.89,1.63,9860,9801.82,0.59,18710,18492.62,1.18
2011/08/18,4450,4401.66,1.10,4570,4527.39,0.94,9910,9871.21,0.39,19290,18996.08,1.55
2011/08/19,4575,4533.92,0.91,4580,4553.09,0.59,9990,10042.9,-0.53,18810,18568.23,1.30
2011/08/22,4690,4631.26,1.27,4700,4640.13,1.29,10690,10763.6,-0.68,18740,18435.2,1.65
2011/08/23,4740,4669.01,1.52,4760,4697.57,1.33,10660,10639.27,0.19,18900,18667.9,1.24
2011/08/24,4570,4521.73,1.07,4680,4595.35,1.84,10130,10232.84,-1.00,18890,18630.83,1.39
2011/08/25,4325,4300.83,0.56,4500,4481.24,0.42,9730,9830.39,-1.02,18680,18431.11,1.35
2011/08/26,4445,4373.41,1.64,4545,4492.08,1.18,9850,9917.66,-0.68,18800,18425.78,2.03
2011/08/29,4515,4459.8,1.24,4550,4500.78,1.09,9950,10018.52,-0.68,18990,18525.82,2.51
2011/08/30,4450,4411,0.88,4520,4482.85,0.83,9870,9911.09,-0.41,18900,18526.44,2.02
2011/08/31,4545,4494.52,1.12,4570,4555.17,0.33,10070,10120.53,-0.50,19100,19011.06,0.47
2011/09/01,4525,4469.58,1.24,4560,4571.91,-0.26,10100,10118.23,-0.18,19310,19287.02,0.12
2011/09/02,4520,4500.36,0.44,4560,4543.09,0.37,10140,10194.53,-0.53,19400,19232.12,0.87
2011/09/05,4650,4614.57,0.77,4640,4594.41,0.99,10500,10488.95,0.11,19300,19110.02,0.99
2011/09/06,4755,4721.92,0.70,4685,4658.76,0.56,10500,10533.47,-0.32,19100,18916.33,0.97
2011/09/07,4595,4545.84,1.08,4585,4558.57,0.58,10130,10155.03,-0.25,18750,18593.77,0.84
2011/09/08,4595,4554.74,0.88,4565,4544.62,0.45,10150,10290.9,-1.37,18910,18760.93,0.79
2011/09/09,4645,4643.19,0.04,4600,4588.15,0.26,10370,10446.62,-0.73,19120,18831.93,1.53
2011/09/12,4610,4561.49,1.06,4540,4520.53,0.43,10060,10030.14,0.30,18350,18157.68,1.06
2011/09/13,4550,4498.78,1.14,4530,4494.68,0.79,9980,9927.73,0.53,18170,17703.28,2.64
2011/09/14,4500,4498.73,0.03,4505,4456.94,1.08,9910,9934.53,-0.25,18000,17915.06,0.47
2011/09/15,4470,4449.95,0.45,4460,4428.12,0.72,9840,9811.26,0.29,17880,17674.79,1.16
2011/09/16,4390,4354.43,0.82,4400,4379.48,0.47,9640,9634.38,0.06,17980,17751.76,1.29
2011/09/20,4360,4348.27,0.27,4380,4341.52,0.89,9490,9499.76,-0.10,17710,17533.2,1.01
2011/09/21,4445,4419.82,0.57,4405,4353.34,1.19,9640,9728.97,-0.91,17760,17638.92,0.69
2011/09/22,4395,4352.14,0.98,4330,4287.85,0.98,9530,9626.56,-1.00,17100,16759.24,2.03
2011/09/26,3905,3853.71,1.33,3720,3671.03,1.33,8030,6854.91,17.14,15050,14938.73,0.74
2011/09/27,4070,4048.58,0.53,3850,3815.69,0.90,7780,7632.21,1.94,15360,15586.74,-1.45
2011/09/28,4065,4025.66,0.98,3825,3793.81,0.82,7620,7572.52,0.63,15710,15699.42,0.07
2011/09/29,4015,3978.88,0.91,3790,3768.97,0.56,7630,7515.81,1.52,15470,15259.93,1.38
2011/09/30,4010,3991.76,0.46,3820,3781.79,1.01,7600,7612,-0.16,15600,15390.45,1.36
2011/10/03,4055,4034.37,0.51,3790,3731.01,1.58,7420,7450.66,-0.41,15100,14904.38,1.31
2011/10/04,4145,4112.86,0.78,3745,3688.34,1.54,7540,7570.61,-0.40,14500,14385.85,0.79
2011/10/05,4030,3994.52,0.89,3620,3519.86,2.84,7200,7232.11,-0.44,13660,13699.88,-0.29
2011/10/06,4050,4045.17,0.12,3740,3664.44,2.06,7350,7412.6,-0.84,14500,14353.52,1.02
2011/10/07,4110,4076.93,0.81,3775,3754.53,0.55,7800,7822.31,-0.29,14810,14899.16,-0.60
2011/10/11,4145,4110.55,0.84,3785,3741.42,1.16,7820,7790.07,0.38,15100,14899.85,1.34
2011/10/12,4100,4098.57,0.03,3795,3745.32,1.33,7770,7800.86,-0.40,15110,14872.77,1.60
2011/10/13,4135,4126.36,0.21,3835,3808.65,0.69,7930,7919.82,0.13,14950,14876.41,0.49
2011/10/14,4105,4117.36,-0.30,3805,3791.75,0.35,7750,7840.31,-1.15,14790,14770.07,0.13
2011/10/17,4140,4148.04,-0.19,3845,3817.31,0.73,7800,7804.22,-0.05,15700,15468.63,1.50
2011/10/18,4100,4098.28,0.04,3815,3759.84,1.47,7660,7658.23,0.02,15110,14962.97,0.98
2011/10/19,4075,4074.38,0.02,3775,3783.55,-0.23,7670,7737.5,-0.87,15140,15317.37,-1.16
2011/10/20,3995,3985.86,0.23,3645,3644.83,0.00,7490,7488.31,0.02,14550,14507.53,0.29
2011/10/21,4010,3997.74,0.31,3685,3673.49,0.31,7420,7479.26,-0.79,14690,14528.02,1.11
2011/10/24,4035,4045.32,-0.26,3750,3741.65,0.22,7590,7673.4,-1.09,15100,15405.93,-1.99
2011/10/25,4035,4036.32,-0.03,3800,3786.16,0.37,7510,7662.37,-1.99,15500,15623.58,-0.79
2011/10/26,4175,4171.48,0.08,3850,3796,1.42,7980,8065.13,-1.06,15970,15765.93,1.29
2011/10/27,4175,4187.33,-0.29,3890,3870.22,0.51,7990,8061.03,-0.88,15990,15659.58,2.11
2011/10/28,4210,4222.08,-0.29,3995,3979.1,0.40,8400,8494.55,-1.11,16440,16156.64,1.75
2011/10/31,4300,4340.23,-0.93,4030,4040.32,-0.26,8460,8566.6,-1.24,16550,16334.96,1.32
2011/11/01,4270,4290.46,-0.48,3995,3978.81,0.41,8450,8427.39,0.27,16110,16104.34,0.04
2011/11/02,4300,4310.28,-0.24,3975,3969.83,0.13,8270,8242.77,0.33,15810,16015.87,-1.29
2011/11/04,4385,4401.6,-0.38,4070,4069.69,0.01,8470,8543.04,-0.85,16500,16352.86,0.90
2011/11/07,4420,4422.32,-0.05,4100,4079.4,0.50,8500,8442.46,0.68,16400,16481.56,-0.49
2011/11/08,4450,4470.96,-0.47,4120,4102.1,0.44,8600,8533.58,0.78,16500,16426.75,0.45
2011/11/09,4410,4432.15,-0.50,4100,4116.88,-0.41,8560,8517.58,0.50,16830,16672.97,0.94
2011/11/10,4345,4385.4,-0.92,3985,4026.73,-1.04,8300,8276.43,0.28,16150,15988.37,1.01
2011/11/11,4380,4387.34,-0.17,4045,4051.41,-0.16,8300,8286.22,0.17,16180,16107.85,0.45
2011/11/14,4415,4422.96,-0.18,4055,4076.96,-0.54,8510,8423.7,1.02,16400,16391.03,0.05
2011/11/15,4365,4360.3,0.11,4020,4035.31,-0.38,8340,8257.93,0.99,16240,16374.84,-0.82
2011/11/16,4340,4352.3,-0.28,4005,3979.81,0.63,8270,8279.62,-0.12,16360,16091.29,1.67
2011/11/17,4325,4352.25,-0.63,3990,3998.55,-0.21,8190,8237.84,-0.58,16050,16019.65,0.19
2011/11/18,4235,4249.85,-0.35,3890,3916.32,-0.67,7690,7645.59,0.58,15370,14848.85,3.51
2011/11/21,4220,4233.8,-0.33,3915,3894.35,0.53,7860,7728.54,1.70,14860,14683.51,1.20
2011/11/22,4135,4153.25,-0.44,3850,3831.92,0.47,7650,7562.79,1.15,14550,14424.73,0.87
2011/11/24,4190,4181.98,0.19,3825,3806.06,0.50,7770,7727.19,0.55,14550,14456.78,0.64
2011/11/25,4200,4178.95,0.50,3810,3799.06,0.29,7750,7697.32,0.68,14490,14287.13,1.42
2011/11/28,4250,4243.39,0.16,3870,3856.3,0.36,7770,7706.87,0.82,14340,14386.2,-0.32
